ID_Uzorka;GPS_LAT;GPS_LONG
2385;18.405942;77.408457
2386;18.514778;77.539107
2387;18.439248;77.512989
2388;18.368817;77.467179
2389;18.439012;77.539443
2390;18.470212;77.392982
2391;18.417552;77.506959
2392;18.410644;77.474541
2393;18.484831;77.401814
2394;18.393382;77.445758
2395;18.376687;77.337996
2396;18.54141;77.461647
2397;18.429185;77.34679
2398;18.402121;77.50555
2399;18.493913;77.371424
2400;18.454;77.437728
2401;18.356338;77.517253
2402;18.568597;77.457778
2403;18.435754;77.472655
2404;18.363703;77.389795
2405;18.378575;77.523899
2406;18.458816;77.372002
2407;18.441049;77.498068
2408;18.413272;77.3482
2409;18.472837;77.413368
2410;18.451878;77.448461
2411;18.339496;77.423095
2412;18.427282;77.513478
2413;18.41776;77.421509
2414;18.466191;77.509152
2415;18.47696;77.439291
2416;18.41744;77.367455
2417;18.40709;77.386283
2418;18.435763;77.396518
2419;18.467413;77.460494
2420;18.43148;77.454691
2421;18.412333;77.501297
2422;18.440049;77.454307
2423;18.477151;77.435503
2424;18.415291;77.428203
2425;18.454333;77.556015
2426;18.415985;77.46506
2427;18.408056;77.428373
2428;18.468068;77.405936
2429;18.48029;77.364609
2430;18.447395;77.403855
2431;18.5166;77.451917
2432;18.455244;77.393047
2433;18.473221;77.361787
2434;18.423968;77.397779
2435;18.418244;77.4475
2436;18.388381;77.42622
2437;18.434265;77.548021
2438;18.404796;77.472384
2439;18.408093;77.542923
2440;18.431375;77.448882
2441;18.442902;77.423617
2442;18.421185;77.455791
2443;18.502075;77.483469
2444;18.439904;77.421274
2445;18.476349;77.380828
2446;18.509604;77.409828
2447;18.387162;77.386154
2448;18.439128;77.485284
2449;18.436649;77.435694
2450;18.408076;77.351171
2451;18.44454;77.455288
2452;18.469788;77.498309
2453;18.573198;77.421399
2454;18.398272;77.427671
2455;18.43693;77.527924
2456;18.399094;77.53352
2457;18.429854;77.36974
2458;18.460558;77.395303
2459;18.356773;77.474496
2460;18.445678;77.527633
2461;18.414852;77.346296
2462;18.458809;77.439774
2463;18.446948;77.400457
2464;18.532673;77.450985
2465;18.427535;77.444027
2466;18.408604;77.46989
2467;18.47104;77.398821
2468;18.394294;77.389626
2469;18.333308;77.48829
2470;18.458906;77.464547
2471;18.480383;77.453721
2472;18.413493;77.470629
2473;18.544334;77.467839
2474;18.542472;77.486419
2475;18.478635;77.36994
2476;18.438364;77.496327
2477;18.461979;77.435295
2478;18.391877;77.461971
2479;18.385289;77.409359
2480;18.500932;77.519897
2481;18.434578;77.495069
2482;18.405166;77.411717
2483;18.382867;77.438413
2484;18.508972;77.455724
2485;18.37134;77.471825
2486;18.541196;77.527822
2487;18.489061;77.447633
2488;18.35194;77.416675
2489;18.385244;77.431642
2490;18.440553;77.446477
2491;18.461823;77.350866
2492;18.440714;77.500263
2493;18.398141;77.48574
2494;18.376545;77.415451
2495;18.487308;77.460369
2496;18.482262;77.474888
2497;18.462;77.486162
2498;18.419652;77.535662
2499;18.443847;77.520265
2500;18.436464;77.370618
2501;18.443013;77.490854
2502;18.486975;77.430651
2503;18.463262;77.496881
2504;18.393372;77.504719
2505;18.456992;77.533812
2506;18.467784;77.485255
2507;18.384771;77.554588
2508;18.418115;77.501146
2509;18.489188;77.436209
2510;18.439113;77.472513
2511;18.490202;77.455787
2512;18.428371;77.47659
2513;18.428901;77.367977
2514;18.431739;77.451928
2515;18.48295;77.440225
2516;18.48844;77.431327
2517;18.445595;77.463875
2518;18.48867;77.454277
2519;18.399132;77.465098
2520;18.38325;77.478355
2521;18.458236;77.408576
2522;18.50487;77.505826
2523;18.369048;77.498725
2524;18.544858;77.431782
2525;18.423898;77.47653
2526;18.44738;77.462175
2527;18.429998;77.482997
2528;18.496485;77.427334
2529;18.362963;77.390187
2530;18.521228;77.450438
2531;18.408066;77.415614
2532;18.435861;77.429348
2533;18.319556;77.454756
2534;18.370697;77.451868
2535;18.338663;77.426578
2536;18.426919;77.482361
2537;18.425431;77.472192
2538;18.465373;77.439086
2539;18.401643;77.469885
2540;18.350553;77.503464
2541;18.392686;77.340525
2542;18.429335;77.457832
2543;18.41735;77.38199
2544;18.442503;77.482231
2545;18.556243;77.430378
2546;18.400454;77.414957
2547;18.45879;77.509078
2548;18.520696;77.522931
2549;18.396139;77.473267
2550;18.449652;77.434936
2551;18.454053;77.442829
2552;18.351713;77.405898
2553;18.406905;77.410637
2554;18.468491;77.461419
2555;18.407938;77.47502
2556;18.403789;77.413132
2557;18.360219;77.440512
2558;18.432529;77.438247
2559;18.488686;77.432293
2560;18.368757;77.387343
2561;18.459859;77.47155
2562;18.511264;77.421512
2563;18.411773;77.437027
2564;18.454572;77.481475
2565;18.544626;77.380046
2566;18.456164;77.461439
2567;18.438052;77.438095
2568;18.384215;77.42393
2569;18.377672;77.460283
2570;18.473279;77.436322
2571;18.399121;77.445258
2572;18.428072;77.473815
2573;18.442263;77.41567
2574;18.473047;77.478425
2575;18.316633;77.46172
2576;18.404108;77.415078
2577;18.475292;77.413287
2578;18.372132;77.458889
2579;18.446742;77.468483
2580;18.489886;77.473166
2581;18.351874;77.459476
2582;18.458539;77.456478
2583;18.427169;77.543192
2584;18.427131;77.474317
2585;18.454679;77.390754
2586;18.381262;77.434911
2587;18.456277;77.382899
2588;18.367968;77.398374
2589;18.436741;77.48639
2590;18.430392;77.46911
2591;18.464783;77.514404
2592;18.463934;77.405412
2593;18.42166;77.450763
2594;18.4711;77.376852
2595;18.45567;77.417743
2596;18.391582;77.408071
2597;18.52707;77.477556
2598;18.390074;77.356805
2599;18.464442;77.453574
2600;18.448381;77.42821
2601;18.508377;77.461783
2602;18.513704;77.395932
2603;18.469691;77.54017
2604;18.446442;77.457877
2605;18.400122;77.444765
2606;18.454641;77.430522
2607;18.525677;77.522906
2608;18.400043;77.442031
2609;18.458732;77.474516
2610;18.498506;77.459419
2611;18.553019;77.404108
2612;18.395114;77.361835
2613;18.509472;77.492352
2614;18.408472;77.409355
2615;18.479302;77.449065
2616;18.478767;77.480724
2617;18.455103;77.420642
2618;18.43613;77.422646
2619;18.432175;77.47164
2620;18.437708;77.4078
2621;18.488003;77.435085
2622;18.591619;77.411878
2623;18.358476;77.439154
2624;18.365809;77.474527
2625;18.472356;77.477232
2626;18.384325;77.577247
2627;18.419897;77.431125
2628;18.459084;77.413398
2629;18.411579;77.368873
2630;18.422959;77.46779
2631;18.478201;77.529065
2632;18.555925;77.41042
2633;18.396542;77.387253
2634;18.471314;77.514553
2635;18.42936;77.487942
2636;18.436067;77.512437
2637;18.542915;77.398104
2638;18.481783;77.444373
2639;18.474802;77.509736
2640;18.445015;77.517375
2641;18.370659;77.38894
2642;18.387384;77.50695
2643;18.43384;77.515849
2644;18.386228;77.395222
2645;18.589688;77.441758
2646;18.473879;77.44633
2647;18.54463;77.324004
2648;18.402663;77.516632
2649;18.339912;77.495197
2650;18.456608;77.412917
2651;18.40649;77.467025
2652;18.443867;77.422679
2653;18.48284;77.438964
2654;18.55475;77.469951
2655;18.501608;77.444289
2656;18.387397;77.478825
2657;18.551238;77.439993
2658;18.488525;77.473981
2659;18.453346;77.536341
2660;18.449514;77.441784
2661;18.49094;77.355427
2662;18.453079;77.374389
2663;18.476125;77.475707
2664;18.405647;77.397229
2665;18.509506;77.550325
2666;18.463138;77.542342
2667;18.500936;77.431515
2668;18.378773;77.525306
2669;18.440843;77.453191
2670;18.306463;77.498427
2671;18.452796;77.437333
2672;18.478393;77.459186
2673;18.492043;77.493309
2674;18.440226;77.392666
2675;18.345666;77.490674
2676;18.407282;77.470657
2677;18.511544;77.488981
2678;18.497552;77.514116
2679;18.491306;77.475272
2680;18.550336;77.268167
2681;18.413602;77.43468
2682;18.375345;77.439997
2683;18.400254;77.515967
2684;18.430974;77.487555
2685;18.334054;77.442701
2686;18.434231;77.508854
2687;18.441122;77.51283
2688;18.463629;77.404906
2689;18.446758;77.458448
2690;18.384855;77.549369
2691;18.493383;77.453218
2692;18.388575;77.506019
2693;18.448968;77.420005
2694;18.389502;77.48947
2695;18.520196;77.472834
2696;18.467062;77.419801
2697;18.398247;77.327568
2698;18.438107;77.429206
2699;18.427588;77.399965
2700;18.453616;77.452852
2701;18.440892;77.450864
2702;18.416394;77.422118
2703;18.44197;77.475662
2704;18.443247;77.531576
2705;18.447258;77.587243
2706;18.402867;77.450074
2707;18.346464;77.460347
2708;18.490799;77.420677
2709;18.390494;77.45233
2710;18.523089;77.469679
2711;18.410529;77.51153
2712;18.4484;77.49085
2713;18.498562;77.449312
2714;18.516573;77.392577
2715;18.416718;77.367552
2716;18.393272;77.43056
2717;18.42861;77.372375
2718;18.502222;77.441601
2719;18.381502;77.494704
2720;18.483117;77.513399
2721;18.489221;77.444854
2722;18.484418;77.472172
2723;18.398305;77.442505
2724;18.468309;77.420893
2725;18.317844;77.388692
2726;18.447282;77.377176
2727;18.425284;77.522552
2728;18.408408;77.473452
2729;18.436248;77.472131
2730;18.388386;77.427548
2731;18.458538;77.46142
2732;18.444807;77.450389
2733;18.363646;77.495035
2734;18.469808;77.421166
2735;18.452155;77.434417
2736;18.385086;77.473292
2737;18.410869;77.417775
2738;18.428034;77.460845
2739;18.480732;77.487456
2740;18.470844;77.483709
2741;18.464476;77.390317
2742;18.425355;77.404132
2743;18.388406;77.488447
2744;18.486942;77.490519
2745;18.528889;77.500617
2746;18.466378;77.491745
2747;18.474168;77.458116
2748;18.465304;77.432143
2749;18.43319;77.50567
2750;18.536145;77.443307
2751;18.464582;77.451158
2752;18.421027;77.385982
2753;18.602101;77.39412
2754;18.528415;77.423177
2755;18.432928;77.442997
2756;18.41085;77.402271
2757;18.419767;77.426036
2758;18.441876;77.476791
2759;18.424478;77.472301
2760;18.446347;77.513422
2761;18.453107;77.49892
2762;18.476425;77.481604
2763;18.483815;77.439165
2764;18.449912;77.431297
2765;18.389302;77.499049
2766;18.423026;77.435713
2767;18.469166;77.507102
2768;18.458154;77.479291
2769;18.386305;77.404113
2770;18.441322;77.515837
2771;18.489827;77.497821
2772;18.543322;77.534609
2773;18.435602;77.483535
2774;18.409638;77.532846
2775;18.471684;77.456226
2776;18.495482;77.43346
2777;18.360889;77.397824
2778;18.330912;77.466766
2779;18.455315;77.467251
2780;18.423056;77.478726
2781;18.428593;77.432149
2782;18.372274;77.472169
2783;18.370372;77.454862
2784;18.398345;77.482738
2785;18.441278;77.49094
2786;18.384634;77.42378
2787;18.481294;77.402353
2788;18.392743;77.469928
2789;18.470155;77.40111
2790;18.519368;77.452198
2791;18.404592;77.482431
2792;18.428381;77.449532
2793;18.417966;77.504254
2794;18.412907;77.472126
2795;18.393528;77.44872
2796;18.424002;77.387953
2797;18.543601;77.470521
2798;18.460566;77.442158
2799;18.505516;77.394331
2800;18.395493;77.461137
2801;18.414728;77.546407
2802;18.452606;77.423774
2803;18.462094;77.393396
2804;18.403597;77.522459
2805;18.411358;77.441112
2806;18.520892;77.449242
2807;18.458448;77.498353
2808;18.443115;77.523978
2809;18.501133;77.43886
2810;18.413156;77.494454
2811;18.453589;77.536077
2812;18.463005;77.450306
2813;18.435312;77.481146
2814;18.427357;77.449333
2815;18.491313;77.475201
2816;18.424882;77.39258
2817;18.476801;77.530364
2818;18.422775;77.457346
2819;18.489262;77.398371
2820;18.385134;77.51858
2821;18.482497;77.451767
2822;18.525105;77.362392
2823;18.473477;77.373289
2824;18.446052;77.398324
2825;18.368035;77.507578
2826;18.534808;77.484346
2827;18.380798;77.388288
2828;18.513885;77.391304
2829;18.458389;77.544218
2830;18.451676;77.438818
2831;18.411474;77.440928
2832;18.578748;77.438452
2833;18.340616;77.429419
2834;18.465611;77.45647
2835;18.462056;77.501044
2836;18.443964;77.370391
2837;18.364328;77.415519
2838;18.46839;77.391072
2839;18.531779;77.48608
2840;18.431788;77.447284
2841;18.426178;77.469763
2842;18.435725;77.380725
2843;18.451446;77.426313
2844;18.414277;77.465188
2845;18.512811;77.467711
2846;18.433548;77.397323
2847;18.469129;77.435202
2848;18.472855;77.492541
2849;18.38243;77.433091
2850;18.368461;77.481392
2851;18.353059;77.482097
2852;18.455572;77.413451
2853;18.471509;77.469976
2854;18.41889;77.497535
2855;18.44484;77.450179
2856;18.400694;77.433312
2857;18.476809;77.470008
2858;18.45629;77.399637
2859;18.478429;77.451352
2860;18.377574;77.516491
2861;18.412511;77.468681
2862;18.448169;77.396507
2863;18.517671;77.517782
2864;18.376171;77.452358
2865;18.478167;77.431266
2866;18.454183;77.448096
2867;18.489382;77.484789
2868;18.444284;77.383722
2869;18.456726;77.437809
2870;18.440057;77.394122
2871;18.523108;77.411561
2872;18.41556;77.462456
2873;18.44723;77.352891
2874;18.361699;77.405809
2875;18.470916;77.478473
2876;18.42997;77.468291
2877;18.415072;77.46868
2878;18.498339;77.471228
2879;18.445157;77.489521
2880;18.400315;77.485582
2881;18.374583;77.401905
2882;18.417904;77.442661
2883;18.480889;77.482069
2884;18.531247;77.441806
2885;18.402236;77.418578
2886;18.416294;77.425368
2887;18.416768;77.428054
2888;18.389529;77.478583
2889;18.427096;77.466102
2890;18.465035;77.445547
2891;18.360293;77.49224
2892;18.437441;77.505409
2893;18.394047;77.368798
2894;18.434914;77.449313
2895;18.412983;77.532556
2896;18.480935;77.446642
2897;18.512371;77.443984
2898;18.337297;77.483194
2899;18.477012;77.441548
2900;18.570618;77.482284
2901;18.380138;77.53186
2902;18.462516;77.494176
2903;18.445439;77.364391
2904;18.472627;77.474784
2905;18.448168;77.56742
2906;18.487532;77.456308
2907;18.401298;77.419141
2908;18.403576;77.451541
2909;18.407625;77.491583
2910;18.420635;77.346932
2911;18.441081;77.300666
2912;18.37909;77.525984
2913;18.473028;77.588249
2914;18.436897;77.543778
2915;18.435137;77.528241
2916;18.49236;77.362977
2917;18.378885;77.418647
2918;18.415039;77.384836
2919;18.540836;77.44897
2920;18.446608;77.377616
2921;18.546373;77.447381
2922;18.396711;77.43392
2923;18.471538;77.51948
2924;18.513903;77.488533
2925;18.380512;77.493875
2926;18.423743;77.39165
2927;18.476252;77.460888
2928;18.379425;77.453789
2929;18.431012;77.470452
2930;18.413972;77.492085
2931;18.449724;77.472278
2932;18.464839;77.450438
2933;18.414739;77.471569
2934;18.499516;77.545486
2935;18.43748;77.348344
2936;18.388021;77.475373
2937;18.428464;77.489421
2938;18.463124;77.404781
2939;18.417557;77.466077
2940;18.422256;77.426384
2941;18.387799;77.434618
2942;18.402431;77.484004
2943;18.39118;77.391206
2944;18.477158;77.417607
2945;18.416247;77.346963
2946;18.463922;77.466567
2947;18.415295;77.364238
2948;18.50317;77.421608
2949;18.510002;77.434804
2950;18.477933;77.463147
2951;18.446918;77.427034
2952;18.404762;77.393098
2953;18.377665;77.428642
2954;18.374954;77.455824
2955;18.492597;77.483446
2956;18.441107;77.410735
2957;18.506541;77.52942
2958;18.504801;77.491228
2959;18.529314;77.569067
2960;18.473855;77.509316
2961;18.494483;77.429282
2962;18.440734;77.520866
2963;18.437247;77.415019
2964;18.463542;77.482875
2965;18.453737;77.389969
2966;18.401443;77.466408
2967;18.414081;77.423181
2968;18.41781;77.464223
2969;18.488236;77.492235
2970;18.453866;77.406317
2971;18.452792;77.507228
2972;18.441422;77.465848
2973;18.491842;77.471669
2974;18.407761;77.407981
2975;18.413953;77.46681
2976;18.473477;77.473738
2977;18.364612;77.477013
2978;18.503392;77.374047
2979;18.402564;77.457527
2980;18.467121;77.450661
2981;18.482596;77.462392
2982;18.547087;77.471784
2983;18.486457;77.364289
2984;18.511288;77.433562
2985;18.41961;77.536781
2986;18.455662;77.377811
2987;18.39457;77.391369
2988;18.449895;77.512011
2989;18.499838;77.389194
2990;18.372455;77.496676
2991;18.477301;77.429384
2992;18.452151;77.435925
2993;18.42547;77.447328
2994;18.442235;77.384444
2995;18.484718;77.488786
2996;18.485027;77.499637
2997;18.432348;77.497955
2998;18.428666;77.408268
2999;18.439904;77.457996
3000;18.38605;77.51296
3001;18.490071;77.419369
3002;18.456034;77.407781
3003;18.41908;77.364996
3004;18.414449;77.445754
3005;18.412913;77.514593
3006;18.376104;77.464904
3007;18.443773;77.46319
3008;18.439211;77.49261
3009;18.466902;77.449892
3010;18.375663;77.413364
3011;18.446394;77.484203
3012;18.490819;77.41723
3013;18.430044;77.462878
3014;18.445518;77.504887
3015;18.443672;77.417625
3016;18.451768;77.403926
3017;18.426302;77.318092
3018;18.405519;77.465679
3019;18.409827;77.422306
3020;18.427098;77.510947
3021;18.384251;77.422254
3022;18.383945;77.429706
3023;18.379982;77.431086
3024;18.494044;77.488643
3025;18.42721;77.470424
3026;18.399728;77.426192
3027;18.45233;77.456284
3028;18.45228;77.397766
3029;18.512421;77.493375
3030;18.415846;77.430254
3031;18.455647;77.461934
3032;18.496216;77.482904
3033;18.386606;77.455831
3034;18.392;77.467239
3035;18.423011;77.360818
3036;18.440207;77.403009
3037;18.432156;77.45774
3038;18.442523;77.382562
3039;18.394086;77.492038
3040;18.454218;77.350408
3041;18.495326;77.438322
3042;18.458896;77.361208
3043;18.518109;77.469865
3044;18.377352;77.520816
3045;18.387047;77.489866
3046;18.48363;77.393812
3047;18.476943;77.371584
3048;18.479504;77.49524
3049;18.447077;77.390296
3050;18.38675;77.450046
3051;18.416011;77.470147
3052;18.410305;77.389698
3053;18.402251;77.516839
3054;18.393578;77.484442
3055;18.463625;77.430914
3056;18.420169;77.464037
3057;18.375638;77.456721
3058;18.416321;77.418634
3059;18.419716;77.462818
3060;18.448857;77.552445
3061;18.420308;77.432828
3062;18.324133;77.451218
3063;18.49154;77.369455
3064;18.437667;77.363502
3065;18.48892;77.436533
3066;18.44214;77.470891
3067;18.455376;77.376324
3068;18.502694;77.449947
3069;18.487329;77.441058
3070;18.410202;77.451293
3071;18.472361;77.397732
3072;18.487775;77.432369
3073;18.452595;77.526436
3074;18.437108;77.421578
3075;18.401405;77.421312
3076;18.423584;77.425263
3077;18.434408;77.467666
3078;18.450032;77.396444
3079;18.45696;77.425074
3080;18.39029;77.529986
3081;18.416368;77.480012
3082;18.484334;77.515466
3083;18.452278;77.415779
3084;18.464792;77.456163
3085;18.414644;77.46009
3086;18.363037;77.463709
3087;18.480308;77.387072
3088;18.428259;77.369552
3089;18.450864;77.483824
3090;18.471987;77.530193
3091;18.501706;77.479807
3092;18.426587;77.575684
3093;18.339688;77.471846
3094;18.459941;77.477116
3095;18.531581;77.491652
3096;18.41055;77.421358
3097;18.459751;77.4844
3098;18.453039;77.404218
3099;18.409476;77.415097
3100;18.359553;77.492183
3101;18.444886;77.458118
3102;18.507511;77.38728
3103;18.509533;77.508297
3104;18.478266;77.504112
3105;18.415484;77.464851
3106;18.447653;77.433232
3107;18.481178;77.385188
3108;18.466132;77.518619
3109;18.437605;77.408412
3110;18.404295;77.50275
3111;18.473255;77.355991
3112;18.488727;77.509116
3113;18.430927;77.528626
3114;18.460152;77.472268
3115;18.567282;77.361612
3116;18.548884;77.430057
3117;18.433072;77.464218
3118;18.469831;77.475311
3119;18.507763;77.479602
3120;18.429461;77.497927
3121;18.391658;77.514393
3122;18.439362;77.494941
3123;18.418255;77.484302
3124;18.447855;77.375601
3125;18.456963;77.382196
3126;18.431985;77.331182
3127;18.409225;77.465621
3128;18.595971;77.424687
3129;18.406214;77.490235
3130;18.508939;77.445807
3131;18.401978;77.424016
3132;18.336201;77.49019
3133;18.460247;77.46905
3134;18.452459;77.48506
3135;18.443703;77.520102
3136;18.393036;77.458851
3137;18.343598;77.404556
3138;18.442402;77.431941
3139;18.505801;77.40078
3140;18.429658;77.387105
3141;18.416608;77.517577
3142;18.475567;77.391221
3143;18.523847;77.469005
3144;18.432927;77.483238
3145;18.401128;77.518162
3146;18.419291;77.457599
3147;18.376825;77.520339
3148;18.325869;77.504811
3149;18.441596;77.401338
3150;18.458213;77.416863
3151;18.491926;77.499674
3152;18.437102;77.396472
3153;18.380994;77.472886
3154;18.45504;77.462108
3155;18.538082;77.449877
3156;18.49266;77.520482
3157;18.461796;77.49889
3158;18.326144;77.437216
3159;18.510555;77.476982
3160;18.513523;77.375683
3161;18.487643;77.510934
3162;18.458607;77.457937
3163;18.52815;77.456455
3164;18.503696;77.483927
3165;18.376361;77.491256
3166;18.452649;77.425684
3167;18.43991;77.476981
3168;18.438359;77.452271
3169;18.342987;77.378633
3170;18.417978;77.487127
3171;18.404539;77.47745
3172;18.399869;77.48488
3173;18.40351;77.469437
3174;18.44455;77.510583
3175;18.537096;77.412852
3176;18.469541;77.436914
3177;18.487975;77.331468
3178;18.395781;77.430831
3179;18.440557;77.385678
3180;18.468522;77.452444
3181;18.541072;77.466499
3182;18.448695;77.471144
3183;18.438783;77.445407
3184;18.514976;77.431335
3185;18.516758;77.367491
3186;18.385222;77.499504
3187;18.46892;77.411575
3188;18.539989;77.537339
3189;18.476;77.459876
3190;18.401111;77.430302
3191;18.467131;77.409341
3192;18.351351;77.487256
3193;18.450551;77.395678
3194;18.467651;77.502977
3195;18.478595;77.539412
3196;18.516095;77.462683
3197;18.485695;77.546407
3198;18.467378;77.449927
3199;18.403261;77.486536
3200;18.454276;77.47724
3201;18.414479;77.492918
3202;18.431816;77.454835
3203;18.414591;77.484416
3204;18.431721;77.501467
3205;18.50515;77.445007
3206;18.505797;77.374811
3207;18.446273;77.466141
3208;18.511236;77.503518
3209;18.440819;77.475397
3210;18.427679;77.424155
3211;18.541729;77.321523
3212;18.495295;77.422644
3213;18.456283;77.474449
3214;18.392467;77.402096
3215;18.401933;77.350464
3216;18.556798;77.462872
3217;18.498606;77.487682
3218;18.38218;77.459331
3219;18.451146;77.517536
3220;18.473637;77.475326
3221;18.323936;77.496048
3222;18.449107;77.487615
3223;18.4198;77.363302
3224;18.476034;77.449913
3225;18.453892;77.418211
3226;18.472144;77.543468
3227;18.381472;77.370868
3228;18.452502;77.503842
3229;18.438185;77.411637
3230;18.495838;77.351705
3231;18.383509;77.372939
3232;18.455539;77.424602
3233;18.463565;77.436972
3234;18.480448;77.404452
3235;18.346789;77.518435
3236;18.379593;77.351569
3237;18.444713;77.455392
3238;18.381298;77.508332
3239;18.42947;77.398709
3240;18.464061;77.433671
3241;18.48584;77.456313
3242;18.48097;77.424043
3243;18.493801;77.470487
3244;18.501035;77.504114
3245;18.485397;77.381255
3246;18.391288;77.520361
3247;18.455323;77.457736
3248;18.449835;77.413931
3249;18.414337;77.475169
3250;18.438615;77.411961
3251;18.440808;77.501713
3252;18.411526;77.477953
3253;18.422043;77.49292
3254;18.454626;77.434741
3255;18.381126;77.501075
3256;18.462181;77.539882
3257;18.416507;77.38739
3258;18.436748;77.543814
3259;18.509733;77.466928
3260;18.461214;77.411329
3261;18.394499;77.42495
3262;18.386699;77.4947
3263;18.517346;77.477433
3264;18.505683;77.459959
3265;18.387674;77.384439
3266;18.503071;77.378309
3267;18.274962;77.479121
3268;18.423155;77.545633
3269;18.370754;77.500559
3270;18.432345;77.528135
3271;18.437085;77.534296
3272;18.320282;77.472396
3273;18.424535;77.449658
3274;18.494926;77.475408
3275;18.461208;77.49266
3276;18.442788;77.393292
3277;18.46184;77.442392
3278;18.403453;77.431074
3279;18.365442;77.404382
3280;18.45676;77.447287
3281;18.392937;77.3373
3282;18.563435;77.489383
3283;18.397321;77.460649
3284;18.402324;77.497744
3285;18.349294;77.40646
3286;18.394229;77.513549
3287;18.475376;77.433241
3288;18.408482;77.413942
3289;18.456281;77.481098
3290;18.42823;77.4496
3291;18.421928;77.518934
3292;18.454071;77.562311
3293;18.489569;77.586813
3294;18.442432;77.528009
3295;18.441821;77.391689
3296;18.442644;77.4668
3297;18.484831;77.414315
3298;18.452987;77.451162
3299;18.468102;77.450165
3300;18.501303;77.437551
3301;18.429295;77.392643
3302;18.476356;77.492775
3303;18.434518;77.563138
3304;18.361813;77.443198
3305;18.324999;77.386266
3306;18.527566;77.410971
3307;18.44731;77.407367
3308;18.487026;77.46165
3309;18.504901;77.481829
3310;18.443566;77.454872
3311;18.516978;77.396613
3312;18.470253;77.496908
3313;18.481623;77.433632
3314;18.481249;77.427517
3315;18.380091;77.512705
3316;18.461181;77.411406
3317;18.46305;77.433375
3318;18.47286;77.547758
3319;18.453179;77.551802
3320;18.389701;77.408491
3321;18.48644;77.440979
3322;18.477617;77.480608
3323;18.389961;77.333587
3324;18.505088;77.459009
3325;18.41467;77.513033
3326;18.443957;77.48361
3327;18.462309;77.467688
3328;18.374479;77.44329
3329;18.446721;77.405829
3330;18.372679;77.470394
3331;18.485286;77.44748
3332;18.374578;77.470239
3333;18.373717;77.531815
3334;18.466303;77.465015
3335;18.351522;77.455437
3336;18.471452;77.49229
3337;18.335673;77.394048
3338;18.451719;77.477455
3339;18.45031;77.427959
3340;18.439678;77.48309
3341;18.457221;77.347342
3342;18.4197;77.44092
3343;18.442708;77.463191
3344;18.517947;77.356656
3345;18.441943;77.358087
3346;18.418919;77.328013
3347;18.50377;77.416999
3348;18.448908;77.487663
3349;18.347403;77.513965
3350;18.435873;77.548899
3351;18.370426;77.473176
3352;18.486046;77.372945
3353;18.459786;77.347259
3354;18.400165;77.503459
3355;18.397848;77.538035
3356;18.428449;77.476698
3357;18.502514;77.383816
3358;18.421736;77.395992
3359;18.438818;77.422955
3360;18.432024;77.433991
3361;18.503311;77.445724
3362;18.4398;77.502153
3363;18.517505;77.461831
3364;18.444364;77.392806
3365;18.479194;77.477272
3366;18.489153;77.518488
3367;18.39281;77.441197
3368;18.484458;77.527305
3369;18.460142;77.426034
3370;18.510228;77.479113
3371;18.477706;77.45778
3372;18.431443;77.437474
3373;18.379255;77.479255
3374;18.349388;77.40199
3375;18.458361;77.394699
3376;18.530884;77.473535
3377;18.464102;77.470114
3378;18.335605;77.411348
3379;18.496277;77.472992
3380;18.488046;77.367181
3381;18.421388;77.442708
3382;18.360329;77.494947
3383;18.470806;77.489589
3384;18.4544;77.402428
3385;18.413456;77.460461
3386;18.456644;77.440453
3387;18.457316;77.463234
3388;18.515579;77.473761
3389;18.463954;77.374147
3390;18.42506;77.436992
3391;18.449036;77.446345
3392;18.490438;77.426938
3393;18.454247;77.468207
3394;18.487495;77.357191
3395;18.452044;77.46898
3396;18.453019;77.441565
3397;18.484094;77.419339
3398;18.388279;77.427236
3399;18.482112;77.535335
3400;18.44677;77.494577
3401;18.516209;77.437004
3402;18.493783;77.551902
3403;18.375422;77.484513
3404;18.501132;77.538701
3405;18.487269;77.546217
3406;18.449269;77.449006
3407;18.493266;77.43241
3408;18.504551;77.477336
3409;18.437392;77.488536
3410;18.403762;77.474464
3411;18.433607;77.40775
3412;18.388546;77.507164
3413;18.448287;77.480327
3414;18.334195;77.438896
3415;18.421034;77.444482
3416;18.434647;77.454452
3417;18.41312;77.44371
3418;18.448176;77.515761
3419;18.543586;77.47733
3420;18.375687;77.466667
3421;18.491403;77.417846
3422;18.448508;77.470016
3423;18.46451;77.45581
3424;18.437058;77.48583
3425;18.433134;77.470445
3426;18.489948;77.509204
3427;18.421463;77.408022
3428;18.360343;77.39556
3429;18.353281;77.438201
3430;18.417972;77.396581
3431;18.398122;77.551373
3432;18.528133;77.39423
3433;18.502343;77.543688
3434;18.436193;77.451043
3435;18.474561;77.456892
3436;18.533098;77.438472
3437;18.456472;77.577269
3438;18.452352;77.429833
3439;18.517465;77.388442
3440;18.447307;77.378956
3441;18.369037;77.484528
3442;18.39086;77.515912
3443;18.498841;77.439361
3444;18.377759;77.483412
3445;18.502818;77.549501
3446;18.455411;77.384918
3447;18.408353;77.460365
3448;18.472611;77.413646
3449;18.552613;77.343885
3450;18.437537;77.428523
3451;18.47123;77.472692
3452;18.357577;77.473702
3453;18.523097;77.41016
3454;18.42666;77.535553
3455;18.373834;77.445501
3456;18.466372;77.480879
3457;18.426807;77.385561
3458;18.433704;77.546502
3459;18.464518;77.436265
